id_reseña,Fecha,Título,Contenido,Empresa,Calificación
MAPFREEspaña_N124,2025-09-11 18:24:01+00:00,Cuidado con los incrementos abusivos de prima,"Ojo con Mapfre en su ramo de Seguros de Hogar. Desde hace unos años, las subidas anuales de prima son de como poco del 12% SIN partes, y desde att. al cliente NO pueden realizar ajustes del precio ni aplicar descuentos (algo que otras aseguradoras si hacen, si te quejas de lo abusivo de la subida). Es decir que en tres años la póliza se te habrá encarecido un 40% aunque no des siniestros. Tened esto en cuenta si pensáis contratar con ellos. He tenido diversas pólizas con MAPFRE (y con otras), y para mí siguen siendo una de las aseguradoras más fiables del país, pero esta nueva política de imposición de incrementos abusivos de prima me ha decepcionado, la verdad. Si el año que viene siguen igual, empezaré a cancelar pólizas, porque ya no me compensará soportar la subida. EDITO TRAS LA RESPUESTA DE MAPFRE: ""Hola, César. Entendemos tu malestar y sentimos los inconvenientes que esta situación te haya podido ocasionar. Para revisar tu caso, puedes contactar con tu oficina más cercana o con el servicio de Atención al Cliente MAPFRE en el número 918 365 365. Un saludo"". Agradezco la respuesta, pero lamento informarles de que eso es precisamente lo que he hecho estos dos últimos años: llamar al tlf de Att al cliente. Y siempre he obtenido la misma respuesta: ""no tenemos posibilidad de realizar ajustes ni de aplicar descuentos"". Incluso una vez traté de reclamar primero por escrito a su Dpto. de Reclamaciones, y obtuve la misma respuesta... sólo que por escrito. Y es precisamente por eso, porque ya acumulo varias intentos infructuosos de reclamar subidas de prima que considero injustificadas y abusivas, por lo que me he animado a escribir está reseña, y alertar con ello a otros consumidores.",MAPFRE España,2
MAPFREEspaña_N123,2025-09-11 16:06:30+00:00,Sangrantes profesionales,Carísimo para ofrecer NINGUNA solución. Te suben el precio todos los años aunque no des ni un parte. Es una sangrada en general.,MAPFRE España,1
MAPFREEspaña_N122,2025-09-10 01:37:45+00:00,Hoy 9.9.25 contacté con Mapfre para…,"Hoy 9.9.25 contacté con Mapfre para notificar que me había olvidado las llaves dentro de casa. Hicieron las comprobaciones y me confirmaron que mi seguro lo cubría. Abrieron una incidencia y me informaron que había un máximo de 2hrs. dentro del cual un cerrajero se pondría en contacto para concretar.Me llaman de nuevo para comunicarme que no encuentran un cerrajero en mi zona, que le están llamando y no contesta. Más tarde vuelven a llamar y me comunican que el cerrajero se retrasará 1 hora, y , luego me dicen que el cerrajero está de baja. No disponen de otro cerrajero.Me proponen que contacté con un cerrajero particular y una vez realizado el trabajo aboné el importe que luego Mapfre de devolverá. FACTURA del cerrajero: Traslado........................95€ Svc. fuera de horas.......150€ Apertura puerta............260€ Subtotal.......................505€ IVA 21%...........................95,5€ TOTAL...........................611,05 Mi opinión "" UN ROBO"" No sería mejor pagar una noche de hotel..................................... 80€ Taxi a la mañana siguiente para volver a la vivienda........ 10€ Y más tiempo para contactar Con otro cerrajero. Pero se ve que a Mapfre le sobra el dinero. Una pena",MAPFRE España,1
MAPFREEspaña_N121,2025-09-09 21:30:59+00:00,Falta de apoyo al cliente.e,"Después de 6 años con el seguro a todo riesgo y sin dar ni un parte,el 1 parte que doy es por golpe de un tercero siendo este el culpable. Mapfre mi compañía me obliga a llevar el coche a un taller concertado por ellos y el coche sale del taller peor que entro,que lo vuelva a llevar otra vez para que lo vuelva a tasar el perito,que es el dueño del taller,a si una y otra vez,lo cual me niego a volver a llevar el coche allí,con lo cual Mapfre dice no hay más opciones. Mapfre trata muy mal a sus aseguradis,defendiendo a sus talleres en vez de sus asegurados.",MAPFRE España,1
MAPFREEspaña_N120,2025-09-09 14:20:19+00:00,¿QUÉ ESTÁ PASANDO CON LOS FONTANEROS DE MAPFRE?,"De un tiempo a esta parte, Mapfre era una empresa puntera en todos los ámbitos, circunstancia que está decreciendo a medida que pasa el tiempo, quizá por la cantidad y la competencia tan voraz que hay entre empresas de seguros, pues el más rápido, el más limpio, el que soluciona las cosas y las soluciona bien, es sencillamente quien se lleva la palma. Últimamente está habiendo muchas lagunas generalizadas en torno a este tema en la empresa Mapfre de seguros del hogar. Llevo 23 días por una avería urgente en el baño con una incidencia abierta por este motivo. Me asignan un fontanero y una determinada jornada de un día en la que yo pueda estar en casa para recibirles (mañana o tarde, dándote a elegir, pues yo trabajo en horario de mañana) y dicen que me llamará en ese día determinado para quedar conmigo y acudir a verlo. Llega el citado día y efectivamente te llama el dicho fontanero hacia media mañana diciéndote que está por la zona y va a ver la avería. Tú le explicas que estás trabajando y que elegiste la tarde para poder atenderle, pero te dice que no puede ir por la tarde y se marcha, no antes sin sacar foto de tu puerta para demostrar que ha acudido a la visita, aunque haya sido fuera del periodo de jornada establecido y cierra la incidencia por no haber estado tú en casa. Y tú te quedas con tu avería y pagando un seguro que no te soluciona nada y además te da problemas. Llevo 4 fontaneros seguidos que llevan haciendo esto por sistema (y los que quedarán…) y teniendo que reabrir nuevamente tal incidencia. ¿POR QUÉ OCURRE ESTO? Muy sencillo… ellos tienen un cupo de visitas determinado y las cobran siempre que acudan al domicilio. En lugar de acudir por la tarde como estaba estipulado, al estar por la zona en la mañana pretenden matar varios pájaros de un tiro y echan la foto a tu puerta como forma de demostrar que han estado allí. Después mandan la foto a la empresa diciendo que tú no estabas en el domicilio y a cobrar. Más tiempo libre y más dinerito para ellos sin hacer nada. Realmente a mi también me gustaría cobrar por darme paseos, pero si con eso perjudico a alguien no me sentiría bien. ¿CONSECUENCIA DE ESTO? Tendré que cambiar de compañía de seguros y si con esto ayudo a una sola persona a que no la saquen el dinero de una manera tan sucia, me daré por contento.",MAPFRE España,1
MAPFREEspaña_N119,2025-09-08 13:00:47+00:00,Servicio nefasto,"Pésimo servicio. Di un parte con número de expediente A55078051 y el técnico ni apareció a pesar de haber llamado varias veces. El servicio de atención al cliente es nefasto, meros telefonistas. Para colmo me mandan un recibo por importe de 44 euros y nadie sabe nada. Esta compañía tenía buena reputación, pero viven de eso.",MAPFRE España,1
MAPFREEspaña_N118,2025-09-07 15:05:49+00:00,Simplemente: No funcionan. Decepcionante.,"En relación con una reparación del vehículo asegurado a todo riesgo Basicar, todo el proceso un desastre: Mal la grúa que tardó en llevarlo al taller 5 días. Mal el taller; incompetencia total en mecánica del automóvil (no prueban los vehículos antes de su entrega una vez reparado) los entregan averiados. Los servicios de atención al cliente recogen las quejas pero luego nadie hace nada, no te hacen ni caso. Sensación de haber tirado el dinero del pago de la póliza y desde luego para no volver a contratar con ellos.",MAPFRE España,1
MAPFREEspaña_N117,2025-09-04 21:58:46+00:00,Me han colgado por reclimimar,"Me han colgado por reclimimar, que para pagar el seguro de coche a nombre de mi mujer, no me pidan nada, pero para pedir comprobante, he de pedir la autorización de mi mujer, porque son las normas, vergüenza de aseguradora, último pago que hago a estos impresentables.",MAPFRE España,1
MAPFREEspaña_N116,2025-09-04 20:42:05+00:00,NOS DEJARON TIRADOS,"Todo empezó el día que empezaba las vacaciones, que mi coche eléctrico se le estropeo la batería. Lo primero que hacemos es llamar a la oficina donde contratamos el seguro y ellos nos remitieron a la central. Ya en la primera de las muchas llamadas realizadas, la señorita que nos atendió nos dijo de que es una avería mecánica no podían mandar a la grúa.(por suerte el coche se estropeo cuando llegue a mi lugar de destino). La cara que se me queda a esa respuesta se lo podrán imaginar. Lo cual llame a Tesla para contar lo que paso y ellos me dicen que me envía la grúa, acepto que Tesla se lleve el coche. Vuelvo a llamar a Mapfre y una señorita muy amable le explico todo y le consulto si tengo derecho a un coche de sustitución y la contestación es que si pero que tengo que ir a recogerlos a unos 120Km de donde yo estaba, le comente que si había posibilidad de que lo trajera una grúa o ir algún sitio mas cercano, la respuesta de ella que lo va a consultar y nos llaman. Pasados dos días y viendo que no nos llamaban, llamamos para ver que pasaba el por que no nos habían dicho nada, nos contestaron que la señorita que nos había atendido no dijo las cosas mal y que no nos pertenecía coche de alquiler. Nos enfadamos bastante y colgamos ya que estábamos bastante cableados. Después de esto volvimos a llamar ala oficina donde lo contrate el seguro para contarle todo lo que me había pasado y para comentarles que como hacíamos para volver a mi casa si el coche se lo llevaron y bajaban para Madrid, ellos me dicen que no me preocupe que las llamen dos días antes y que me preparan un coche o mandan un taxi. Llega el momento de que tenemos que volver hicimos la llamada, nos volvieron a decir que el coche estaría entre las 9 y las 11 de la mañana, llegó el día dejamos el hotel y allí no llegaba nadie. Llamamos y no nos cogieron los teléfonos y Había un amigo que también dejaba el hotel y se ofreció a llevarnos viendo que allí no llegaba Nadia a buscarnos nos bajamos con el, Ya en Madrid volvimos a llamar y a que nos dieran una explicación. Y nos dicen que no llamamos para solicitarlo lo cual me enfado mucho ya que nadie me llama embustero.por todo eso por supuesto me daré de baja de todos lo seguros que tengo. Posdata: no necesito que Mapfre me pida disculpas eso no me va a quitar el cabreo que me han provocado.las señoritas de la oficina que esta en la Avda. de las Suertes, 60 en la Gavia de Madrid son las principales que nos dejaron tirados: Nunca creí que Mapfre pudiera funcionar así.",MAPFRE España,1
MAPFREEspaña_N115,2025-09-04 13:48:34+00:00,Llevo esperando para que me pinten el…,"Llevo esperando para que me pinten el techo de una habitación desde Octubre de 2024 a consecuencia del vecino de arriba sustituyo el plato ducha porque lo engancharon y sellaron mal ,tube que ir a la ofc,Mapfre a quejarme porque no hacia caso en arreglarlo ya hasta que le dije al vecino arréglalo oh te llama el abogado,se me desconcho el techo,vino el pintor en febrero de este año midiendo la humedad con un medidor,me recomienda que lo dejara secar vale y me llamas cuando esté seco y pintamos,voy a la ofic mapfre para que me abran el parte en junio de este año,esperando esperando,llaman do al pintor ya que le 3 veces en el verano el tío dándome largas hasta hoy que me tenido que buscar un pintor por mi cuenta para que lo pinten,yo por mi experiencia no recomiendo a las personas no hagan un seguro con esta empresa te dan largas siii ya avisamos pero no dan señales de vida mientras tu llames a ellos te dan buenas palabras pero nada de nada Su lema Mapfre te cuidamos si pagando,te pasa algo hay te quedas con la cagada son unos impresentables",MAPFRE España,1
MAPFREEspaña_N114,2025-09-03 14:55:30+00:00,DESASTRE DE LOS GRANDES,"DESASTRE DE LOS GRANDES. el 13 de agosto escribí una reseña por el deplorable servicio que estava recibiendo por parte de Mapfre referente an problem en el baño que estaba pendiente de hacia un mes. me contestaron enseguida que rellenar un cuestionario par mirar mi caso. Sigo esperando que venga el lampista, supongo que el supervisor sigue de vacaciones... un DESASTRE TOTAL, cambiaré de conpañia de seguros, tanto los vehículos como el hogar. Voy a iniciar una reclamación al departamento de reclamaciones General de seguros en Madrid. Como se que recibiré respuesta de Mapfre pidiendo que rellene un cuestionario, y les digo que miren mi primera reclamación y eviten volver a pedirlos, que ya los tienen todos. En definitiva, incompetencia total!!!!",MAPFRE España,1
MAPFREEspaña_N113,2025-09-03 13:09:38+00:00,Incumplimiento de contrato,"Contrato una póliza hace una año y este año me suben 400€ sin previo aviso. Es ilegal no avisar de la renovación de una póliza y menos de una subida. La reclamación en consumo la vais a tener. Somos clientes Platino toda mi familia, me voy a encargar de que no os quede ni un cliente de mi entorno.",MAPFRE España,1
MAPFREEspaña_N112,2025-09-03 11:02:27+00:00,Querer llorar,"Lástima que no se pueda poner menos de una estrella, HORRIBLE nadie sabe nada, nadie te puede ayudar en NADA. Llevo desde Julio sin servicio y nadie hace nada, tener la sensación de que no le importa tu incidencia a nadie se pasan la pelota entre sus departamentos y el cliente sigue sin solución 3 meses después. Dato importante LES DA IGUAL TODO LLAMO TODOS LOS DÍAS 40 min de llamada que acaban colgando SIN DARME SOLUCIÓN. Desesperante, no saber dónde acudir ni con quién hablar para una solución.",MAPFRE España,1
MAPFREEspaña_N111,2025-09-02 10:57:50+00:00,En mapfre de churriana malaga,"En mapfre de churriana malaga, me gan quitado y han desaparecido 20.000e que en 2017 lleve para invertir, y ahora dice que no hay nada y encima que nunca lleve nada, di parte a mapfre españa y mandándole fotos de whassap etc donde se ve que admite se les entregó 20.000e y me han ignorado, esto le a pasado a Francisco maldonado mi marido, y Manuel maldonado mi suegro",MAPFRE España,1
MAPFREEspaña_N110,2025-09-02 01:16:25+00:00,Mapfre engaña a sus clientes,"Son de lo peor, mientras no hay problemas Mapfre te lo pinta todo maravilloso en cuanto hay algo ya empiezan a dar largas. Una decepción. Los peritos a mí me tocan siempre mujeres, creo que lo que hacen es engañar a uno. Tuve un problema por agua en la habitación de mi hijo, y me mandan un correo electrónico de copatrimonial Mapfre, que no lo cubre, si es el tejado más de lo mismo. Anda y que les dean. Pero subir bien que suben . Pero ya sabemos lo que hay que hacer.",MAPFRE España,1
MAPFREEspaña_N109,2025-09-01 19:12:50+00:00,La atención al cliente es de lo peor…,"La atención al cliente es de lo peor que te vas a encontrar, en cuanto a su pagina web, una perdida de tiempo",MAPFRE España,1
MAPFREEspaña_N108,2025-09-01 16:43:00+00:00,Daños por viento,"El día 18 de agosto hubo un viento fuerte en Guadalajara que provocó daños en el toldo que tenía abierto para proteger del sol la terraza y cuarto de estar. Lo comuniqué a Mapfre, la aseguradora que tenemos contratada para nuestro piso. Fernando Sánchez, del Área de Prestaciones Patrimoniales contestó por correo electrónico el 26 de agosto informando de que de acuerdo con el certificado expedido por el Centro Meteorológico, la velocidad del viento correspondiente a la medición registrada ese día no superó los límites requeridos (80 km/h). A partir de 74 km/hora, las astas de los árboles ya rompen, pero para que Mapfre se haga cargo de los daños parece ser que debemos estar en una situación cercana al huracán. Mapfre, en este caso: - No indicó cual fue la medición del viento que le comunicó el Servicio Metereológico - Tardó 6 días en contestar, sin indicar si es que el Servicio Metereológico tardó 6 días en contestarles a ellos o fue una información que pudieron certificar al día siguiente y el resto fue atribuible a la tranquilidad con la que se lo tomaron. - Aunque me envió la contestación por correo electrónico, me indicó un apartado de correos (no una dirección de corre electrónico) para formular una reclamación si estaba en desacuerdo En fin, el servicio lo califico de decepcionante",MAPFRE España,2
MAPFREEspaña_N107,2025-08-29 16:46:14+00:00,Desastre total,"Llevo con un incidente en el hogar desde hace 6 meses y sin solucionar. No llaman, no ayudan y se desentienden. El incidente es algo común : una fuga de agua con pared y suelo afectados. Después de 6 meses no consigo q lo arreglen. Es increíble. Desde luego el peor seguro.",MAPFRE España,1
MAPFREEspaña_N106,2025-08-28 22:51:35+00:00,"rapidez eficiencia , inmejorable.","Tuve una avería en la zona de cádiz, la grúa llego en poco tiempo, y el taxi, se llevaron el coche al deposito, al día siguiente me buscaron un taller y reparó en el mismo día, no puedo estar mas agradecido a mafre, lo recomiendo sin dudarlo.",MAPFRE España,5
MAPFREEspaña_N105,2025-08-28 21:12:07+00:00,Pedí que me pintaran la cocina,"Pedí que me pintaran la cocina, pero el pintor que me mandaron no lo hizo de manera satisfactoria. Además, lo dejó todo fatal. Reclamé, y solo tuve que pagar el techo, que sí me lo dejó bien. El resto, las paredes, no se me cobraron. Así que, yo no puedo quejarme. Por otra parte, MAPFRE responde a las críticas. Otra cosa es que se esté de acuerdo, pero ya el solo hecho de responder, me parece de agradecer y considerar.",MAPFRE España,4
MAPFREEspaña_N104,2025-08-28 18:00:16+00:00,Mala gestión de las reclamaciones y poca profesionalidad,"Tuve un accidente en mayo con culpa reconocida de la otra parte. Siendo yo cliente de Mapfre la compañía solo se tenía que limitar a mandar el papeleo y llevar la reclamación a la aseguradora contraria. Resumen: Reclamaron mal y después no hicieron NADA. Me estuvieron dando largas varios meses una tramitadora que me llamaba de Badajoz y al pedirle explicaciones echaba balones fuera. Tres meses después me llama la aseguradora contraria diciendo que como Mapfre no respondía a sus correos desde hace meses me mandaban la oferta a mí directamente y tuvieron el detalle de llamarme. Me advirtieron de la falta de profesionalidad de la tramitadora de Mapfre al no responder sus mensajes. Llamo a la de Mapfre para pedir explicaciones y me sigue diciendo que es culpa de ellos pero al decirle que me han llamado y mandado la oferta por su cuenta entonces cambia de versión y me dice que habrá sido un problema informático, tócate las narices!!!! 3 correos mandados a lo largo de 3 meses de la otra compañía ofreciendome el pago de la indemnización y me han tenido que llamar a mí y mandarme la oferta por correo los del otro seguro. He pagado un dineral de póliza para recibir este servicio... Revisad vuestro personal del servicio jurídico es muy malo!!!",MAPFRE España,1
MAPFREEspaña_N103,2025-08-28 11:19:05+00:00,Mapfre peor imposible,"El día 15 de agosto de viaje de Madrid a Málaga el coche sufre una avería cerca de Granada. Nos envían una grúa y nos dicen que el coche lo envían a Madrid de 3 a 5 días. Durante los días del 20 al 22 llamamos todos los días y nos informan que el coche está en camino. El día 25 llamamos y nos dicen que no saben donde está mi coche. Después de gestionar yo llamando a la grúa, averiguo que el coche está en granada a la espera del traslado por Mapfre. Automáticamente les llamo y me dicen que lo trasladan con carácter de urgente. Ayer día 27 recibo un correo que mi cohe está pendiente de traslado y que seta entregado el día 20 de agosto y estamos a 28. Hoy recibo un mensaje diciendo que por problemas informáticos no se ha podido hacer el traslado hasta mañana día 29 y que intentarán entregarlo por la tarde o el lunes y que disculpe las molestias. Una vergüenza.",MAPFRE España,1
MAPFREEspaña_N102,2025-08-28 05:47:18+00:00,No lo recomiendo y más a la gente de mi…,No lo recomiendo y más a la gente de mi país . Por que yo tengo un coche 2019 y voy a bajar a mi país y no me facilitan la carta verde y tengo otro coche con otra compañía y es 2016 y me la dieron en 5min ya lo estoy diciendo a todo el mundo y entre la familia que no lo recomiendo para nada y nunca voy a volver a tener el seguro con Mapfre ladrones,MAPFRE España,1
MAPFREEspaña_N101,2025-08-26 19:16:01+00:00,MAPFRE NO CUMPLE con su seguro de VIAJES,"Contraté un seguro de viajes con Mapfre para un viaje a Noruega para los 4 integrantes de mi familia, confiando en su respaldo en caso de imprevistos. Sin embargo, la realidad fue decepcionante. Mi hija sufrió una infección en un dedo y, a las 5 de la mañana, tuvimos que acudir a urgencias por el intenso dolor. Llamamos a Mapfre y nos dijeron que no podían indicarnos ningún centro, porque trabajaban con centros privados y hasta las 9 de la mañana, no abrían ; que fuéramos a un centro público y guardásemos los justificantes de pago. Una vez de vuelta a España, enviamos a Mapfre: Comprobante del pago médico .y Facturas de medicamentos Pese a aportar documentos oficiales con el nombre del hospital y de la doctora, rechazaron el reembolso por no tener un informe médico, algo que en Noruega no se entrega en casos tan leves. La compañía se desentendió totalmente utilizando una práctica abusiva, y eludiendo su obligación contractual. No quiero perder mi tiempo ni mi energía, haciendo una reclamación por algo tan leve. Pero si que deseo compartir mi malísima experiencia con Mapfre seguros de viajes, por esta práctica abusiva. Un seguro debería dar tranquilidad, no generar impotencia. En mi caso no han cumplido, y dejan claro que la cobertura prometida no es real. Mi recomendación: Pensadlo dos veces antes de confiar en Mapfre viajes No quiero ni imaginar las trabas y pegas que pondrán cuando se trate de algo mas grave. Fernando Mallenco",MAPFRE España,1
MAPFREEspaña_N100,2025-08-26 13:25:31+00:00,7 ańos coche asegurado con ellos antes…,7 ańos coche asegurado con ellos antes ayer incidente con culpable contrario y no hay manera de elegir taller ellos te indican todo para que le salga a ellos mas barato el areglo del coche,MAPFRE España,1
MAPFREEspaña_N99,2025-08-23 17:24:54+00:00,NEFASTO SERVICIO A DOMICILIO,"Buenas palabras si que tienen, pero solicitas un servicio a domicilio urgente porque he tenido un incidente en una tubería de agua en el lavabo y he tenido que cortar el suministro de agua en todo el lavabo, y la solución es que me pueden enviar a una persona a solucionarlo, este individuo me llama primero y tras explicarle que se me ha roto la llave del grifo y se ha quedado un trozo de tuerca en el interior de la tubería de la pared, me dice que tendrá que picar la pared...yo le digo que eso no es necesario, que con una llave extractora se pude sacar sin picar nada. Su respuesta fué que no tenía de esa llave. Así que yo pienso en que tipo de profesional tienen en esta compañía que primero me dice que tiene que picar en la pared para cambiar la tubería y luego como yo le dije que no hacia falta, ya me dice que el no tiene la llave extractora. Tras está contestación vuelvo a llamar a la compañía Mafre y comento lo sucedido, le pido que se ponga en contacto un profesional de verdad, la chica me vuelve a pedir los datos y me dice que en un plazo de dos horas se pondrá en contacto otro reparador. Han pasado más de 24h y no han sido capaces de llamarme, una verdadera vergüenza. Al fin lo pude solucionar yo mismo comprando una herramienta extractora que vale 7€ Sin duda un trato hacia el cliente de pena, yo no recomiendo para nada está compañía.",MAPFRE España,1
MAPFREEspaña_N98,2025-04-09 14:16:33+00:00,Fatal,"Fatal. No lo recomiendo para nada, de un año para otro me subieron la cuota 50 eu sin haber dado ningún parte y ahora que he necesitado que viniese un fontanero a casa no hay manera de que vengan, he puesto varias reclamaciones y nada...tengo claro que no renovaré con mapfre. Lugo siempre dan la misma respuesta por aquí automática que tampoco resuelve nada.",MAPFRE España,1
MAPFREEspaña_N97,2025-04-09 12:41:23+00:00,Llevo desde Diciembre con una…,"Llevo desde Diciembre con una incidencia. Primero me hacen firmar para dar poderes a su procurador para denunciar al vecino que la ocasiona,el techo de la cocina con agua y manchado. Luego me dicen que eso es de tiempo,cuando es falso. En Diciembre aviso en poco tiempo va a peor. El técnico que viene tiene de técnico lo que yo de monja. Ahora me dicen que me llaman hasta agotar el último tono y yo no tengo llamadas que no sean familiares o de amigas. Pérfidas tampoco. Son unos SIN..VER..GÜENZAS La fecha es Diciembre. El día aproximado porque no lo recuerdo. Está en la oficina reflejado",MAPFRE España,1
MAPFREEspaña_N96,2025-04-09 12:15:39+00:00,Ladrones de guante blanco,"Ladrones de guante blanco, tras 7 años de seguro a todo riesgo con franquicia de 150€ decido vender mi vehículo a un particular. El seguro pagado en Septiembre (queda otro medio año de cobertura que ya está pagado), la sorpresa viene cuando a la hora de reclamar la devolución o compensación por dejar de tener el vehículo me dicen que no me pertenece nada de devolución porque di parte de una luna delantera en el mes de Febrero. Me hubiese ahorrado el 50% de lo pagado durante todo este tiempo porque al fin de cuentas el único parte que he dado fue la luna rota del vehículo. Dejen que me compre un nuevo coche, que ya se donde NO voy a asegurarlo.",MAPFRE España,2
MAPFREEspaña_N95,2025-04-09 11:46:00+00:00,Inutiles,"Facil y rapido, una fruta mierdaa. Si quieres que te tomen por tonto es tu seguro, todo son problemas en vez de soluciones. No tienen personas cualificadas. No dan con las averias por no romper y reparar.",MAPFRE España,1
MAPFREEspaña_N94,2025-04-09 11:27:21+00:00,Cuidadocon el Seguros de Hogar,"Cuando busqué una compañía de seguro del hogar, Mapfree me pareció la mejor opción, una aseguradora con años de trayectoria, muy conocida y un largo etc. en 2 años he dado 2 partes. Uno, por una cerradura de una ventana y me dijeron que mi seguro a todo riesgo y 12 páginas de coberturas. No cubrir la cerradura porque el daño era por el uso. El sábado de este mes di un parte por filtración en la bañera y me dijeron que mi póliza no lo cubre, a pesar de que tengo cubierto el 100% de roturas de aparatos sanitarios fijos, daños por agua, incluidos otros daños por decir alguno de la larga lista. La bañera está empotrada, rompieron los azulejos para identificar la fuga y determinaron que la humedad del desagüe corroyó esa zona, ya que la porcelana por encima está intacta. La respuesta de Mapfree fue muy simple, que contratara al fontanero de su empresa para que me hiciera un presupuesto aparte y que lo pagara yo e hiciera ese trabajo. Ya que su responsabilidad es pintar el techo de mi vecino. Pero cada año me suben la póliza. Como ven 2 partes y ninguno sin resolver a pesar de que mi casa tiene más 46.000 e. asegurado por daños.",MAPFRE España,1
MAPFREEspaña_N93,2025-04-09 06:13:11+00:00,He comprado un seguro de viaje,"He comprado un seguro de viaje. Tengo la póliza, estoy en el sudeste asiático y mapfre dice no saber nada del seguro y no contestan a mis emails",MAPFRE España,1
MAPFREEspaña_N92,2025-04-08 22:34:30+00:00,ESTAFA DE COMPAÑIA.,"SINVERGÜENZAS MODA ACTUAL DE ESTA COMPAÑIA, LES LLAMES PARA LO QUE LES LLAMES SIEMPRE ES FALTA DE MANTENIMIENTO. La azotea intransitable de mi casa a la cual no puedo acceder y me dicen que la humedad del baño es por falta de mantenimiento, si no puedo subirrr como lo voy a mantener? No recomiendo nada está compañía, el año próximo chao chao bacalao...",MAPFRE España,1
MAPFREEspaña_N91,2025-04-08 16:24:23+00:00,NO ASISTENCIA MÉDICA EN VIAJE,"Teniendo contratada la cobertura de asistencia en viaje en mi póliza de hogar durante más de 30 años, cuando la voy a utilizar, no me atienden. Llamo por una urgencia, y tras 12 horas de espera en situación convaleciente, me envían un correo indicando que no me pueden atender y que vaya donde quiera. Acabo yendo por mis propios medios al Hospital público, donde tengo que permanecer ingresada unas horas para el tratamiento. Al reclamar al llegar a España, únicamente lo lamentan, poniendo todas las trabas posibles para hacer la reclamación y no contestándome por teléfono a la pregunta tan sencilla, de qué obligaciones tiene Mapfre con sus asegurados. He pasado dos días llamando por teléfono para intentar que algún departamento me indique la asistencia que me tenían que haber dado, y además de marearme, la única solución es que haga una reclamación oficial, la que ya he cursado. Si la alergia que sufrí hubiese sido grave, seguramente habría fallecido esperando a que me dijesen que acudiese a cualquier lugar, teniendo en cuenta, que me encontraba en una ciudad con varias policlínicas abiertas durante el día, y no durante la noche cuando me contestaron.",MAPFRE España,1
MAPFREEspaña_N90,2025-04-08 12:49:03+00:00,Seguro dado de baja primera semana de…,"Seguro dado de baja primera semana de febrero que sería renovado en abril. 2 meses de antelación. La baja (no renovación) solicitada a traves de su aplicación. Recibido un correo confirmando que han recibido mi solicitud de baja. Llega abril, y me cobran la anualidad. Reclamación al banco, el banco me reintegra el dinero. Ahora mapfre me envia mensajes amenazadores diciendo que soy impago (?) por no pagar la anualidad que he cancelado dentro de los plazos que indica la ley porque aparentemente la baja se debe solicitar a la compañía corredora (no me han dicho nada al respecto al momento de solicitar la no renovación ni luego). La persona que me ha atendido me ha dicho que tengo razón porque no tengo por que saber cual es el procedimiento de baja si hay un botón para solicitar la no renovación y lo he hecho con mas de 50 días de antelación a la renovación. Es un timo y la corredora “proyectos y seguros S A” no contesta al teléfono.",MAPFRE España,1
MAPFREEspaña_N89,2025-04-08 10:07:44+00:00,El día 23 de Enero en una calle de un…,"El día 23 de Enero en una calle de un pueblo roce un espejo de una furgoneta con la caravana de mi propiedad, remolcado por mi coche que tengo asegurado en MAPFRE, ahora he recibido la notificación de renovación para el día 03/06/2025,con la sorpresa que me aumentan la póliza 230€ más por dicho siniestro. La cosa es que la caravana también tengo seguro que pago religiosamente, mi pregunta es que si rozó un pequeñito roce a un espejo que ni siquiera se llegó a romper el cristal, como está Compañía MAPFRE, me sube esa brutal subida.",MAPFRE España,1
