id_reseña,Fecha,Título,Contenido,Empresa,Calificación
CaixaBank_N66,2025-04-02 13:47:50+00:00,Ni 250€ como prometieron ni nada,"Ni 250€ como prometieron ni nada. Tengo la nómina domiciliada, más el teléfono y asistencia sanitaria y esos 250€ que te prometían entregar por hacerte cliente donde están?. Granujas de medio pelo. No os merecéis ni el pan que os coméis. No os hagáis clientes de la Caixa nunca.",CaixaBank,1
CaixaBank_N65,2025-04-01 08:49:52+00:00,Muy buena atención en banco y la…,Muy buena atención en banco y la gestora muy bien asesorando En general muy conforme,CaixaBank,4
CaixaBank_N64,2025-03-29 17:33:45+00:00,Lo peor de lo peor,Lo peor de lo peor 7 años con ellos y sólo saben obligarte a hacer seguros y apretarte para cada vez estar más ahorcado Ninguna solución coherente y se los digo consciente que en otro banco encontré la solución a todo! Espero que cada día paguen los daños que han hecho a muchas familias sólo por el Dios dinero,CaixaBank,1
CaixaBank_N63,2025-03-28 15:11:26+00:00,Estafadores,"Estafadores, compré una lavadora de 700 € y tuve que estar luchando con ellos semanas para me devolvieran el dinero, viene rota, les llamo 10 veces y encima te cuelgan o te dicen que te apañes tu solo, ESTAFADORES, NO COMPRÉIS AQUÍ NADA",CaixaBank,1
CaixaBank_N62,2025-03-28 11:46:02+00:00,Estafadores,"Estafadores, estos son los peores de todos y encima se ríen de la gente te estafan descaradamente, he estado con ellos muchos años, hasta que logré deshacer me de ellos el cual me costó mucho, porque con sus políticas amparadas por la ley, hacen y deshacen lo que quieren, ojo con abrir ya cuenta aquí, te dicen que no te van a cobrar y después tiempo al tiempo, con sus políticas que van cambiando y lo que antes no..!! Ahora sí...!! Y las tarjetas..? Sobre todo una myway o algo así, cuidate con esta, ni te la saques que os vais a enterar de lo que es bueno...!!! Si. Lo peor está gente, menudo descanso desde que me fui, ahora ya vivo tranquila, aunque parezca mentira",CaixaBank,1
CaixaBank_N61,2025-03-27 04:51:57+00:00,extorsion a los clientes,soy cliente de caixa banc me marcho en fin me ofrecen su seguro de coche ante la negativa me piden la declaracion de la renta y los contratos de alquiler o me bloqueaban las cuentas en fin una vez que comprueben que soy un ciudanos homrrado me marcho entregado toda la documentacion necesaria para extorsionarme anda que no nos vigila hacienda ya es de risa eh,CaixaBank,1
CaixaBank_N60,2025-03-24 17:09:01+00:00,Malísimo,"Malísimo. La supuesta mejora de la Aplicación es un desastre. Ya no vees los movimientos, no se entiende nada. El servicio lamentable también. Solo llaman para venderte algo.",CaixaBank,1
CaixaBank_N59,2025-03-20 08:55:06+00:00,Te cobran intereses de más y no lo devuelven todo,"Te cobran intereses de más en una hipoteca durante 12 años, y cuando te das cuenta y reclama, reconocen tu reclamación pero solo te devuelven los 4 ultimos. Son unos ladrones.",CaixaBank,1
CaixaBank_N58,2025-03-16 21:26:30+00:00,CaixaBank tiene una atención al…,"CaixaBank tiene una atención al ciudadano que no saben la información que da cada uno te da una información distinta te confunden, y no te arreglas nada eso sí para enviarte publicidad y porquería de encuestas eso sí, os recomiendo que no contrates caixaban a mí me tiene harto ya empezaré trámites a cambiar de banco.",CaixaBank,1
CaixaBank_N57,2025-03-16 20:44:09+00:00,"La caixa, la peor opción","Cobran dinero sin avisar y luego no quieren devolver. Problemas para enviar la tarjeta. No tengo gestor hace meses. Siempre delegan, nunca solucionan nada. Por redes sociales te dicen que llames a un teléfono que no te pueden solucionar nada.",CaixaBank,1
CaixaBank_N56,2025-03-13 11:55:26+00:00,La atención al cliente es penosa,La atención al cliente es penosa. Nunca puedes hablar con nadie y te ves obligado a desplazarte a la oficina si quieres que te atiendan. Los gestores que te asignan solo te contactan cuando te quieren vender algún producto. Si se trata de una duda o problema no te hacen ni caso.,CaixaBank,1
CaixaBank_N55,2025-03-11 22:43:37+00:00,Gastos de escritura hipotecaria.,"Les pedí la devolución de los gastos hipotecarios y me contestaron que no me correspondía, fui a juicio y gané, les pedí también los intereses y no pagaron, tuvimos que ejecutar la sentencia al cabo de 7 meses, el juzgado les tuvo que embargar a caixabank, vergonzoso. Me di de baja todas las cuentas.",CaixaBank,1
CaixaBank_N54,2025-03-11 15:27:19+00:00,𝚐𝚊𝚊𝚛𝚍.𝚒𝚘,"¡Este banco debería disolverse de inmediato! En realidad, es un banco fraudulento registrado oficialmente y protegido por el gobierno. Estoy muy emocionado de poder ayudar con el nombre que aparece en mi titular.",CaixaBank,1
CaixaBank_N53,2025-03-11 14:27:54+00:00,Efectúan practicas ilegales,"Efectúan practicas ilegales, como obligarte a suscribir una seguro para conceder un préstamo. Dan información disfrazada, que no corresponde con la realidad de la póliza. Las pólizas de MY BOX VIDA tienen unas coberturas pésimas, limitadas y tardan muchísimo en pagar. Cuando intentas reclamar NO TE FACILITAN MEDIOS telemáticos, solo remiten atencion de cliente o a la oficinina. Y la colaboración de la oficina es NULA",CaixaBank,1
CaixaBank_N52,2025-03-10 12:34:18+00:00,Son unos ladrones,"Son unos ladrones. Mi madre sacó el otro día 300 euros de la caja, el dinero no salió y encima no se lo han devuelto. Tenemos que estar con denuncias ahora y si hace falta nos personificaremos en el banco hasta que baje el director y nos atienda porque llevamos así ya dos meses. Nos vamos todos de este banco, el peor banco de la historia. Además muy poco seguro, se meten en tu cuenta con mucha facilidad, te hacen movimientos y te quitan el dinero y luego tienes que estar tú perdiendo tu tiempo para pedir que te lo devuelvan.",CaixaBank,1
CaixaBank_N51,2025-03-07 05:59:40+00:00,Usura bancaria🤣,"Mi tío solicitó un préstamo en CaixaBank y lo obligaron a contratar dos seguros adicionales (vida y hogar) sin darle opción a rechazarlos. Cuando intentamos dar de baja los seguros, nos pusieron trabas para retrasar el proceso, obligándonos a pedir cita en otro momento. Cuando volvimos, la directora Ana nos atendió de forma despectiva y amenazante, asegurando que no le concederían más préstamos y que se encargaría de que ningún CaixaBank lo aprobara en el futuro, como si el dinero saliera de su bolsillo. Una actitud completamente fuera de lugar e impropia de un banco serio. Por otro lado, Joana tuvo un trato algo más moderado, pero con la misma actitud condescendiente, como si fuéramos a pedir limosna en lugar de reclamar un derecho. Al final, CaixaBank ya había ganado más de 2.000 € con este préstamo, pero no les pareció suficiente. Prefieren exprimir al cliente y aprovecharse de la necesidad de las personas para aumentar sus ganancias. ⚠️ Si estás pensando en contratar un préstamo con ellos, revisa bien lo que firmas. No dudarán en aprovechar cualquier oportunidad para beneficiarse a tu costa. Una experiencia decepcionante y un claro ejemplo de usura bancaria.",CaixaBank,1
CaixaBank_N50,2025-03-06 18:13:09+00:00,CAIXABAN Y FNAC,En el Fnac financian atraves de caixabank... te incluyen de todo.. para dar de baja según seguro que te cuelan la atención es nefasta y muy prepotentes..mienten y lo que intentan es confundirte... mala experiencia,CaixaBank,1
CaixaBank_N49,2025-03-05 17:07:50+00:00,ESTAFADORES,"NO ME DEJAN COMPRAR CRIPTOMONEDAS, ME DIJERON QUE ERA ESTAFA, FUI A ING Y PUDE RECUPERAR 35.000 EUROS QUE SUPUESTAMENTE ERAN ESTAFA Y NO LO ERA!!! CAIXABANK ENGAÑA PARA KE NO INBIERTAS EN CRIPTO PORK EYOS NO TIENEN CRIPTOS",CaixaBank,1
CaixaBank_N48,2025-03-05 16:56:03+00:00,Agradecer a Fernando de Caixabank de…,Agradecer a Fernando de Caixabank de calle Real de C.Villalba su amable atención con todos los clientes que allí estábamos.,CaixaBank,5
CaixaBank_N47,2025-03-05 13:06:21+00:00,Llamé Att Cliente por una duda de la app,"Llamé Att Cliente por una duda de la app y me han dado un trato bochornoso,la persona que me atendió me trató fatal y yo mientras aportando una sobredosis de paciencia,cuando al final tenía razón y le bastó con un pues no sé ..no puedo ayudarte.Después de darme un trato deplorable ...en un momento de perdona no te escuché ,subió el tono de voz de forma notoria repitiendo lo que había dicho..me hablaba deletreando las frases como si fuera una niña de 2 años con dificultades de compresión.Cuando le contesté que estaba teniendo mucha paciencia pues era una maleducada me contesta de forma jocosa pues muchas gracias,una llamada de 11min llena de faltas de respeto a modo subidas de tono y deletreos absurdos para finalizar con un no puedo ayudarte. Ángeles",CaixaBank,1
CaixaBank_N46,2025-03-05 05:01:09+00:00,Cambio de banco,"Me consiguieron mejorar las condiciones hipotecarias y las condiciones del resto de prestamos. Excelente trato al cliente, muy bueno y personalizado.",CaixaBank,5
CaixaBank_N45,2025-03-04 16:14:00+00:00,Completo desinteres hacia el clinete,"El gestor cambia casi cada dia, no atiende a las citas, ni utiliza el mismo canal de contacto para responder (cuando llega a responder, cosa que pasa poco) Si se quiere contactar via telefónica, es casi imposible llegar a hablar con alguien Atienden como y cuando quieren. Calificar el servicio como pésimo y casi inexistente es un cumplido.",CaixaBank,1
CaixaBank_N44,2025-03-03 14:26:47+00:00,Personal nada amable y prepotents.,Personal nada amable y prepotents. En bigues i Riells la oficina es una verdadera verguenza. En unos 7 años que llevo con ellos nunca he estado contento y hoy menos con el trato recibido por la Srta susana López. He tocado fondo ....No pienso continuar con ellos. No quiero que me hagan la ⚽ pero tampoco accepto que no se me tracte con un mínimo de respecto y educación .,CaixaBank,1
CaixaBank_N43,2025-03-01 14:55:49+00:00,Gastos Hipotecarios (Morro del Jable - Pajara - Fuerteventura),"Bueno días, tengo una hipoteca firmada en 2001 en Morro del Jable (Pajara - Fuerteventura), en 2017 puse una reclamación para que devolviera dicho banco los gastos hipotecarios y me la rechazarón en 2021 puse otra reclamación a través de una gestora y también me la rechazarón, atendiendo estas reclamaciones a sentencias varias del TJUE (Tribunal de Justicia de la Unión Europea) que instaba a la banca a devolver dichos gastos. Tengo mi cuenta en Morro del Jable (Pajara - Fuerteventura ). Ayer (28/02/2025) fuí a mi oficina recogiendo varios artículos de prensa en los medios en los cuales CaixaBank indicaban que ahora esta dispuesta a devolver dichos gastos bien a través de ATENCION AL CLIENTE y también entregando la documentación (facturas) en la misma oficina...y cual fue mi sorpresa , que es que NO te los recogen, es más ni tan siquiera te pregunta por ellos o si los llevaba en ese momento. Todo esto a atendiendo a la NUEVA resolución del TJUE de 25 de Abril de 2024 que les conmina a devolver dichos gastos indebidamente cobrados. Y eso de que los van devolver sin tener que recurrir el demandante a la vía judicial se cae por propia manera de proceder y es pura falacia o mejor mentira. En definitiva al final NO me recogieron mis facturas y documentos y en ningún momento ningunos de los empleados que me atendierón me preguntaron por ellos. Eso sí al final tuve que inteponer una reclamación atendiendo al desinterés por lo que yo solicitaba y fue el único documento (RECLAMACION) que pude llevarme y tramitar. Es decir siguen poniendo los mismos obstáculos que antaño, poniendo trabas y palos en la rueda para que yo y quien quiera recupere lo que este banco no le perteneció en su día cuando firme la hipoteca (2001) y ahora (2025) cuando vuelvo a reclamarlo. Mucho decir en los medios de comunicación que van a facilitar dicho trámite y lo que vemos y padecemos son las VIEJAS y NUEVAS trabas que salen a relucir, para que me devuelvan y nos devuelvan a todos, lo que NUNCA les perteneció y ahora TAMPOCO les pertenece. Eso sólo tiene un nombre , que todos sabemos...ROBO.",CaixaBank,1
CaixaBank_N42,2025-02-27 17:38:46+00:00,Maleducados,"Maleducados , soberbios,te hablan mal ,te humillan les molesta asta que entres por la puerta ,hacen lo que quieren i con quien quieren ,que te digan que porque tienes una paga no les interesa que tenga la cuenta hay .... sinvergüenzas es lo que son",CaixaBank,1
CaixaBank_N41,2025-02-26 20:59:10+00:00,Pesimos en todo de verdad no te ayudan…,"Pésimos, pésimos",CaixaBank,1
CaixaBank_N40,2025-02-26 19:34:57+00:00,Muy buenas a todos,"Muy buenas a todos Estoy muy decepcionado por la Aplicación de Caixa Bank . Han cambiado todo el movimiento , desde como se abre hasta buscar cualquier movimiento , o cualquier operación que necesitas hacerlo , IMPOSIBLE DE ENCONTRAR !!!! , tienes que hacer mil pasos y aun asi , no te aclaras en todo Lo han hecho de tal manera , para que te quedad siempre pendiente de ellos..... MUY , MUY DECEPCIONADO !!!! Espero que lo cambien por lo menos como al principio . Na más entrabas en la aplicación y todo perfecto , rápido y eficiente.",CaixaBank,1
CaixaBank_N39,2025-02-23 19:12:40+00:00,Es una vergüenza de banco unos…,Es una vergüenza de banco unos ladrones con pedigri con comisiones abusivas y trabajadores embustero y liantes deberían hacerles una investigación a fondo a estos ladrones,CaixaBank,1
CaixaBank_N38,2025-02-21 22:51:44+00:00,La CaixaBank Ibi,La CaixaBank e Ibi Región Alicante) Buen día. Mi esposa solía tener a la señora Anna como persona de contacto. Era una persona muy profesional y amigable. Pero lamentablemente sin consultar conseguí a la señora Patricia como mi nueva persona de contacto. Siempre serás bienvenido con un buen servicio y un trato amable. Espero que todos los clientes presenten una denuncia oficial contra este empleado en la sede de La CaixaBank.,CaixaBank,1
CaixaBank_N37,2025-02-19 14:31:56+00:00,UNA BASURA EL SERVICIO DE ESTOS…,UNA BASURA EL SERVICIO DE ESTOS CATALANES!! UN M MINUTOS Y MINUTOS AL TELEFÉONO Y NO TE RESUELVEN NADA!!,CaixaBank,1
CaixaBank_N36,2025-02-19 13:58:19+00:00,Problemas con la cuenta nueva y la…,Problemas con la cuenta nueva y la tarjeta imposible ingresar dinero en el cajero mas de 2 meses con el problema y sin solucion. Cerre al cuenta.,CaixaBank,1
CaixaBank_N35,2025-02-19 08:33:57+00:00,Te dan un crédito de 3000€y te lo van recortando hasta 2390€y no son trasparentes en tarjeta de crédito ni en abonos de mi en abonos de ali express ni de cobros 4 cobros y no veo que descuenten lo,Te dan un crédito de 3000€te lo van recortando hasta 2390€ no son trasparentes en tarjeta de crédito ni de devoluciones no de Ali express ni de cobros de. La cuota no veo 4 cobros y no descuenta de crédito pero Banco CaixaBank,CaixaBank,1
CaixaBank_N34,2025-02-17 10:45:07+00:00,Despues de 30 años me voy de este…,"Despues de 30 años me voy de este banco. La ultima que me han hecho es retenerme 500e durante mas de una semana por la cara, porque un cajero no me lo dió y me lo retubieron. Y si a alguien le fuese de estos 500 e poder comer? Por suerte no es mi caso pero vaya verguenza!! Nunca más me pasará",CaixaBank,1
CaixaBank_N33,2025-02-16 16:47:09+00:00,la Caixa (El Peor Banco del Mundo),"Son lo peor. Me tocó la hipoteca con ellos, cobraban comisiones por todo e incluso mantenimiento de cuenta cuando solo tenía la hipoteca Desde el año 2012 no tenía contacto con ellos , y ahora claro esta no me devuelven los gastos de la hipoteca,Dicen que ha caducado, es mentira el gobierno dice que no caducan.No me contestan por el email que les mando, me dicen que me lo mandan por correo, mentira, o por un email que no puedo acceder, el caso es dar vueltas a el asunto y no pagarme lo que es mio.Son unos sinvergüenzas... yo no sé cómo les quedan clientes",CaixaBank,1
CaixaBank_N32,2025-02-15 23:00:45+00:00,Ineptos,"Puedo hablar de la sucursal de Santa Eulalia (Hospitalet Ll), lo peor que yo he conocido en mi dilatada carrera como persona vinculada al sector empresarial… en mi caso se trata de una gestión testamentaria (fallecimiento de mi padre)… no me voy a explayar, a día de hoy tres abogados de primer nivel y la misma notaría se ponen las manos en la cabeza al observar la resolución final. Lo peor, que no te contestan, que te dejan solo y al final un trámite sencillo se convierte en una pesadilla por su incompetencia profesional y tienes que acabar en manos de abogados. Un director incompetente, una gestora inepta, que cuando se dan cuenta de su ineptitud, desaparece y la recolocan en otra entidad bancaria y un departamento de gestión testamentaria que nunca contestan por teléfono y mucho menos a los emails Abuso de poder.",CaixaBank,1
CaixaBank_N31,2025-02-13 12:16:37+00:00,Atención al cliente muy deficiente,"Atención al cliente muy deficiente, sin aportar ayuda ni soluciones de financiación a un cliente que lleva muchos años",CaixaBank,1
CaixaBank_N30,2025-02-12 21:38:35+00:00,Una grupo de ladrones y estafadores a las personas mayores y vulnerables.,"Por favor tened cuidado en esta sucursal 3270 de Camino de Ganapanes 33, barrio del Pilar, Madrid, abrió mi madre una cuenta aquí le dieron una tarjeta de crédito “gratis”, porqué una de débito le cobran un mantenimiento anual de 50€ (aunque tenga la pensión domiciliada de por vida); está magnífica tarjeta de crédito todo lo que compre o saqué en efectivo hasta el límite de la tarjeta te cobran un 1,42% TAE 18,44%, la persona que me atendió una desalmada llamada María de la Cámara y tiene la poca vergüenza de decirme que la forma de pago con esa tarjeta la ha puesto mi madre que ellos la entregan a vencimiento 2 días cargó en cuenta, y veo en el extracto que algunas compras y disposición de efectivo están a 4 , 6 o 12 meses, pero que cachondeo es este señores, esto no es la tarjeta Alcampo que cada vez que compras indicas pago actual o fin de mes. Para solventar esta deuda que la estaban generando por estafa pide 2.000€ de préstamo que se lo proporcionan con mucho gusto, pero como sigue con la misma tarjeta siguen cobrándole intereses a diestro y siniestro cada vez que opera con ella, la deuda sigue aumentado y la única solución que ve mi madre una mujer de 72 años con una minusválida del 58% es aumentar el préstamo a 5.000€, pero claro esta vez viene el director del banco un sinvergüenza aún mayor llamado Francisco Javier Jiménez Vicente y le dice que para que le dé el préstamo tiene que contratar 2 seguros uno de hogar básico por el módico precio de 331,56€ para un piso antiguo de 50 metros cuadrados, que tiene que cancelar el que tiene que aún no estaba vencido y un seguro de accidentes también con SegurCaixa por valor anual de 420,60€ ( tampoco le dicen que lo contrata por 3 años que es el vencimiento del préstamo), que si no no le dan el préstamo. Por fin anulan la tarjeta que le generaba dicho pufo, no conformes con estafarla 5.000€ + 2 seguros a una pensionista que trabajando duro generó una pensión de 900€, le dan otra tarjeta igual con distinta numeración, que ha generado otra deuda en poco tiempo de 1.200€. Al ver ya la pobre mujer de que esto cada vez iba a más me cuenta lo ocurrido. Hoy hemos tenido cita con esta personaje que no tiene otro nombre por haber ayudado con esta estafada hacia mi madre, no nos han dado solución ninguna salvo abonar la deuda y aún haciéndolo se niegan a anular los seguros. Mi madre es una mujer mayor y se han aprovechado de su buena voluntad y confianza estafándola, por suerte tiene alguien que de la cara por ella y ayudarla, pero no todas las personas mayores y vulnerables tienen esa suerte, así que cuidado con esta gentuza, les recomiendo cámbiense de sucursal o de banco porque los próximos pueden ser ustedes. Gracias por leer mi humilde opinión.",CaixaBank,1
CaixaBank_N29,2025-02-12 15:36:23+00:00,Es el peor banco lentitud y burocracia…,"Es el peor banco lentitud y burocracia al máximo me llevare la nomona y mi plan de pensiones. Para darte tu propio dinero, tienes que hacer una procesión.",CaixaBank,1
CaixaBank_N28,2025-02-12 14:23:30+00:00,"CaixaBank, mala praxis bancaria",CaixaBank adquirió Caja de Ahorros de Navarra como consecuencia de la quiebra de esta por mala gestión de sus directivos. Los clientes creímos que el modus operandi de CaixaBank seguiría siendo parecido al de Caja de Ahorros de Navarra cuando esta entidad era una entidad de prestigio. Craso error. 1. Cobran unas comisiones abusivas por el mantenimiento de las cuentas. 2. Las bloquean e impiden cualquier movimiento de ellas -con el grave perjuicio que esto supone- por cuestiones burocráticas que se pueden resolver sin llegar a esos extremos. 3. Mantienen un pésimo servicio de atención al cliente. 4. No se identifican para nada con la idiosincrasia navarra. Nada recomendable. Mucho mejor operar con entidades locales.,CaixaBank,1
CaixaBank_N27,2025-02-11 19:31:53+00:00,Muy mal servicio al cliente,"Muy mal servicio al cliente. Engañan, no son transparentes. Tienes miles de gestores y ninguno te soluciona un problema. La información en la web no coincide con la realidad. La aplicación no es de fiar",CaixaBank,1
CaixaBank_N26,2025-02-11 14:41:15+00:00,Yo llevo una semana esperando una…,"Yo llevo una semana esperando una transferencia desde Triodos Bank, que inútiles los dos. Llamo y encima no tienen ni idea de decirme por qué. Es que son la hostia. Qué asco de gente!",CaixaBank,1
CaixaBank_N25,2025-02-11 12:11:50+00:00,¡Atención antes de contratar el seguro de salud de Adeslas a través de CaixaBank!,"¡Atención antes de contratar el seguro de salud de Adeslas! A través de una oficina de CaixaBank como comercializadora del producto, Adeslas nos captó hace varios años a ofreciéndonos una póliza familiar de salud con un importe de prima bastante inferior al que veníamos abonando a otra mutua. Transcurrido el primer año, comenzaron a aplicarnos incrementos desorbitados. Las sucesivas reclamaciones han resultado un calvario, la táctica de Adeslas y Caixabank es rechazarlas por sistema, suponiendo tal vez que que, por simple cansancio, nos resignaríamos. Pero cometieron un error de cálculo: contra cada incremento abusivo (se han producido con regularidad anual) hemos presentado denuncia formal ante la Dirección General de Seguros y Fondos de Pensiones. En su reciente resolución, en que nos da la razón, afirma textualmente que “la actuación de la entidad no sería acorde con las buenas prácticas financieras”. Se tramitan en dicha Dirección General varios expedientes más, todavía pendientes de resolución. Seguiremos informando.",CaixaBank,1
CaixaBank_N24,2025-02-09 22:01:27+00:00,Viendo las condiciones para mí en este…,"Viendo las condiciones para mí en este banco, que si scoring que si no tener gestor asignado etc... en cuanto pueda me cambio y os dan por el cacas.",CaixaBank,1
CaixaBank_N23,2025-02-09 20:09:17+00:00,Antes tenían personal preparado,Antes tenían personal preparado Actualmente tienen gestores como Ana Iris Gracia Ayamonte que no contesta a los mensajes.Por fin he conseguido despues de 3 años que me cambien de gestor,CaixaBank,1
CaixaBank_N22,2025-02-06 23:29:02+00:00,Como perder el tiempo,Bunas tardes Dejamos de trabajar en nuestro negocio porque teníamos cita en CaixaBank de Aldaya llegamos puntualmente y nos dicen que nos sentemos que enseguida nos atienden después de más de media hora de espera decidimos marcharnos sin poder gestionar nada. Una vergüenza y encima no es la primera que ocurre esto.,CaixaBank,1
CaixaBank_N21,2025-02-06 10:24:06+00:00,El peor Banco de España,"El peor Banco tanto presencial como con el gestor de la app. Te tratan como si les debiese la vida cuando la cuenta y el dinero es tuyo, incluso con la Ley ennla mano te discuten. No aconsejo a nadie tramitar una compra-venta inmobiliaria, desagradables, comisiones abusivas y malas formas. Sólo te atienden bien cuando quieren hacerte un seguro, que el precio que te dan es el doble que te ofertan en cualquier aseguradora. No lo recomiendo en ningún caso.",CaixaBank,1
CaixaBank_N20,2025-02-05 10:30:38+00:00,Hola my nombre es Paula Violeta,"Hola my nombre es Paula Violeta , les doy una estrella porque no existe peor valoración. My experiencia sucede en la sucursal CaixaBank En Elche en la calle Carrer Hermanos González Selva 89 . Personas inhumadas sobre todo la Directora me trataron muy mal .",CaixaBank,1
CaixaBank_N19,2025-02-04 23:42:34+00:00,TESTAMENTARÍA CAIXABANK,"Tras el fallecimiento de un familiar el departamento de TESTAMENTARÍA DE CAIXABANK, no contesta a los emails, no te llaman, en la sucursal no te resuelven el problema. No existe teléfono de testamenteria en CaixaBank. La solución va a ser ponerles una reclamación en el Banco de España",CaixaBank,1
CaixaBank_N18,2025-02-04 09:37:17+00:00,Te cargan comisiones indebidas y si…,"Te cargan comisiones indebidas y si quieres solucionarlo te dicen que vayas a la oficina, de broma vamos",CaixaBank,1
CaixaBank_N17,2025-02-03 10:44:27+00:00,La peor entidad bancaria que puede…,La peor entidad bancaria que puede existir. Nunca ayudan al cliente solo miran por su empresa como si la fueran a heredar. En un caso tan sencillo como la devolución de una cartilla retenida en el cajero se negaron a dármela haciéndome volver dos veces más. Conseguida la cartilla cancelada la cuenta Hablo de la oficina calle Madrid de Burgos,CaixaBank,1
CaixaBank_N16,2025-02-01 09:20:47+00:00,Un desastre,Un desastre. Llevo 4 dias para que me d’en una copia del seguro de hogar. 4 días!!! Y todavía no lo tengo.,CaixaBank,1
CaixaBank_N15,2025-01-31 13:36:41+00:00,la atención telefónica al cliente es de…,"la atención telefónica al cliente es de risa. TE tienen media hora esperando hasta que te atienden. Creo que necesitan más empleados. Y la música de espera parece un disuasorio para que cuelgues: una tortura para tus oídos. Por otra parte el chat no sirve para nada, te contesta un bot que no sabe nada ni entiende nada.",CaixaBank,1
CaixaBank_N14,2025-01-30 21:57:20+00:00,Terrible,"Llevo 3 meses esperando el reembolso. He hablado con muchos agentes de atención al cliente y nunca quieren ayudar, no importa si lo haces por teléfono o por chat. No hacen ningún esfuerzo por ayudar o resolver los problemas, todos cuelgan o cierran el chat. Un servicio terrible. Trabajo para una gran empresa y ahora trabajamos con Santander para todos nuestros nuevos empleados y nunca más hemos tenido problemas. Solo quiero que me devuelvan el reembolso y luego terminaré con Caixa.",CaixaBank,1
CaixaBank_N13,2025-01-30 20:51:58+00:00,Engañan a los clientes,"Informan que es obligatorio contratar seguro de vida si deseas un préstamo personal. Ese seguro no es para cubrir el préstamo sino como tal, seguro de vida con cuotas mensual 53e al mes durante 3 años, además es carisimo. Tras varias reclamaciones para cancelarlo porque es ilegal la obligatoriedad de un seguro, todavía esperando me devuelvan las cuotas, en trámites de denuncia ya para ocu. OJO ENGAÑAN A LOS CLIENTES",CaixaBank,1
CaixaBank_N12,2025-01-30 15:06:14+00:00,Felicitar el trabajo de BRIAN ARMANDO RODRIGUEZ GARCIA,"Felicitar el trabajo de BRIAN ARMANDO RODRIGUEZ GARCIA Oficina del Paseo Valldaura, 180 de CAIXABANK de BARCELONA. Ademas de tener el conocimiento, solucionarme todo super rápido, muy amable, servicial. Me estaban mareando en el notario, con un cheque bancario, con transferencia bancaria OMF, aceptaron una transferencia inmediata. Que es lo que yo les propuse al principio por tener acceso. Ellos dijeron que no, Brian, me dijo que era lo mismo OMF que inmediata, y les explique lo que me explico y solucionado el tema. Muchas gracias , Brian",CaixaBank,5
CaixaBank_N11,2025-01-29 10:50:16+00:00,Medina de Rioseco,"El director de la oficina de Medina de Rioseco ,en Valladolid, es una persona incómoda, que hace preguntas indiscretas e innecesarias a los clientes cuando van a hacer alguna gestión, con una total falta de respeto e impunidad. La próxima vez, tomaremos cartas en el asunto , y no nos conformaremos con poner una opinión online.",CaixaBank,1
CaixaBank_N10,2025-01-27 15:57:42+00:00,Un Ministerio,"Hacia tiempo no trabajo con este banco, pero mi pareja si. Hoy he visto que lo mejor es tener el dinero debajo de un ladrillo o entró banco.. Ahora más que antes se creen un ministerio, con citas previas, solicitud de dinero con anterioridad, con tiendas (stores) en lugar de oficinas. Vas a sacar tu dinero y no tienen tienes que sacar de los cajeros, o llamar a tu gestor a que te aumente el saldo. No es una única entidad, que coj... Tengo que llamar yo... Bueno esto enciende, lo mejor sería que todos sacarán su dinero y que entiendan que trabajan para los clientes y sin clientes ni hay inversiones....",CaixaBank,1
CaixaBank_N9,2025-01-26 10:05:01+00:00,Reclamación por estafa de bizum…,"Reclamación por estafa de bizum 7/02/2025, se envía toda la documentación, a departamento de disputas,denuncia Mossos, y me contestan con una respuesta burda desestimando la reclamación, cuando está probado que me jakearon el móvil, vergonzoso",CaixaBank,1
CaixaBank_N8,2025-01-25 14:07:53+00:00,Te engañaran todo lo que puedan,"Te engañaran todo lo que puedan. Comisiones hasta por respirar. Cambiate a ing, notarás el cambio.",CaixaBank,1
CaixaBank_N7,2025-01-24 14:10:58+00:00,"INCOMPETENTES, SOLO PARA RICOS.","TIENES NOMINAS, RECIBOS Y TODO EN LA CUENTA, NO DEJAS DE PAGAR NADA NUNCA ERES UN CLIENTE DE MÁS DE 18 AÑOS CON UN CONTRATO INDEFINIDO Y SIN DEUDAS. PIDES UN MINI PRÉSTAMO DE 5000€ Y TE PONEN MIL PEGAS Y NO TE LO DAN AL FINAL TRAS PEDIRTE MIL DOCUMENTOS. ADIOS, ME LLEVO TODO LO QUE TENGO Y ME LARGO A OTRO BANCO, PEOR O MEJOR, ME DA IGUAL PERO NO DEJO UN SEGUNDO MÁS DE MI VIDA EN CAIXA.",CaixaBank,1
CaixaBank_N6,2025-01-23 19:46:03+00:00,Pues que deberían de poner billetes de…,Pues que deberían de poner billetes de diez que nunca hay ya está bien de molestar a los clientes porque la única opción es de 20 para arriba y si compras por valor de 50 céntimos son malas caras o te dicen que no tiene cambio así que dejar de kmolestar Porque tendría que haber hasta de cinco.,CaixaBank,1
CaixaBank_N5,2025-01-23 02:02:50+00:00,Testamentarias La Caixa,De vergüenza que en temas de testamentarias este banco no facilite la documentación necesaria para poder gestionar la herencia. Falta de humanidad en estos duros momentos. Cojan el teléfono.respodan los mails...Permitan vivir.,CaixaBank,1
