id_reseña,Fecha,Título,Contenido,Empresa,Calificación
Streetprorunning_N84,2023-10-18 15:35:22+00:00,De momento solo he tenido un problema…,De momento solo he tenido un problema con una chaqueta de chándal demasiado grande el resto bien.,Streetprorunning,5
Streetprorunning_N83,2023-10-18 12:09:13+00:00,Productos de calidad,Productos de calidad a buen precio y el envío rápido .,Streetprorunning,5
Streetprorunning_N82,2023-10-18 01:12:25+00:00,Era lo q estábamos buscando,"Era lo q estábamos buscando, esperemos q el tiempo confirme la calidad q ofrecen.",Streetprorunning,5
Streetprorunning_N81,2023-10-17 18:26:26+00:00,Envío rápido y producto en perfecto…,Envío rápido y producto en perfecto estado,Streetprorunning,5
Streetprorunning_N80,2023-10-17 15:45:40+00:00,rapidez en la entrega y en la devolución,Sin contenido,Streetprorunning,5
Streetprorunning_N79,2023-10-17 09:35:21+00:00,Fatal atención,He tenido un problema con el envío y no he recibido ningún tipo de respuesta desde su servicio de atención al cliente,Streetprorunning,1
Streetprorunning_N78,2023-10-16 21:23:08+00:00,"Todo perfecto,envío muy rápido y…","Todo perfecto,envío muy rápido y producto en perfectas condiciones!!",Streetprorunning,5
Streetprorunning_N77,2023-10-16 20:10:58+00:00,El precio y la rapidez en el envio.No…,El precio y la rapidez en el envio.No le pongo 5 estrellas por el link que te mandan cuando has hecho el pedido de una empresa externa que lleva a error.,Streetprorunning,4
Streetprorunning_N76,2023-10-16 17:37:30+00:00,La entrega ha sido bastante rápida.,Sin contenido,Streetprorunning,4
Streetprorunning_N75,2023-10-16 09:34:38+00:00,Rápido y a buen precio,El pedido llegó muy rápido.,Streetprorunning,5
Streetprorunning_N74,2023-10-15 20:23:20+00:00,Buen servicio,"Buen servicio, rápido y productos de calidad",Streetprorunning,5
Streetprorunning_N73,2023-10-15 19:36:36+00:00,Buena calidad y buen precio,Sin contenido,Streetprorunning,5
Streetprorunning_N72,2023-10-15 18:11:41+00:00,Recibido en dos días y perfectas las…,Recibido en dos días y perfectas las zapatillas.a mi hija le han encantado.,Streetprorunning,5
Streetprorunning_N71,2023-10-15 14:44:30+00:00,Son cómodos y ligeros tengo que…,Son cómodos y ligeros tengo que probarlos bien pero resbalan algo en mojado y me he caído con ellos tengo que usarlos y gastarle algo el piso para ver si no resbala tanto,Streetprorunning,5
Streetprorunning_N70,2023-10-15 08:28:25+00:00,Todo correcto 👌,"Por qué sigue los pasos marcados, no se demora.El producto es tal y como se describe en la web y la empresa de transporte o entrega te llama para intentar facilitar la entrega si no estás en casa.",Streetprorunning,5
Streetprorunning_N69,2023-10-14 21:06:26+00:00,Buen precio,"Buen precio, rapidez en el envío.Excelente atención Llevaba mucho tiempo queriendo comprar unos zapatos de este tipo, y encima siendo Merrell, una marca con solvencia y calidad",Streetprorunning,5
Streetprorunning_N68,2023-10-14 18:15:54+00:00,Muy contento con mi primer pedido en…,"Muy contento con mi primer pedido en streetprorunning, todo muy bien, envío súper rápido, encantado de poder haber encontrado unas pronadoras que llevaba buscando mucho tiempo, la caja llegó un poco regular pero el calzado en perfectas condiciones. Muchas gracias",Streetprorunning,5
Streetprorunning_N67,2023-10-14 16:42:29+00:00,Gran compra,"Estas bambas son una de las mejores compras que he hecho. Son comodisimas, y todo y ser de montaña no pesan nada, hasta llega a parecer que llevas bambas de asfalto. El pedido llego rápido y en buen estado. Sin duda recomiendo!!",Streetprorunning,5
Streetprorunning_N66,2023-10-14 16:11:51+00:00,No conocía esta página y buscando una…,"No conocía esta página y buscando una gorra por internet,di con ella.La gorra mucho más barata que en ningún sitio, comunicación de seguimiento muy buena y producto estupendo.Volveria a pedir sin duda !!!",Streetprorunning,5
Streetprorunning_N65,2023-10-14 15:26:36+00:00,Excelente producto,Sin contenido,Streetprorunning,5
Streetprorunning_N64,2023-10-14 12:09:16+00:00,Una compra excelente,"Una compra excelente. Buscaba zapatillas para voleybol y económicas. Encontré aquí una excelente marca. Dudaba con el número pero me ayudaron a elegir el apropiado. Llegaron rápido, el número acorde al que buscaba. Si duda un lugar para repetir compras a un futuro. Gracias por la ayuda y el buen servicio.",Streetprorunning,5
Streetprorunning_N63,2023-10-13 11:33:45+00:00,La rapidez del envío y satisfacción con…,La rapidez del envío y satisfacción con lo recibido,Streetprorunning,5
Streetprorunning_N62,2023-10-13 08:47:02+00:00,Todo correcto,"Todo correcto, envío y artículo perfectos.",Streetprorunning,5
Streetprorunning_N61,2023-10-12 12:59:59+00:00,Estafadores!!!!!,Me mandaron mal un pantalón me cobraron los portes y me devolvieron de menos.esta es mi experiencia Una estafa en toda regla,Streetprorunning,1
Streetprorunning_N60,2023-10-11 11:31:50+00:00,Es la primera vez que realizaba un…,"Es la primera vez que realizaba un pedido en streetprorunning y me sorprendió, en primer lugar, los precios tan buenos y ofertas esitenetes en la web, asi como la variedad de modelos existentes. El envío ha sido rápido y recibido todo correctamente, sólo fata que lo vea la persona a quienes vamos a regalar las zapatillas....¡seguro que le van a aencantar!",Streetprorunning,5
Streetprorunning_N59,2023-10-11 08:31:19+00:00,Muy buena primera experiencia,Muy buena primera experiencia con esta web. Precio estupendo; entrega veloz y sin complicaciones y las zapatillas en perfecto estado en su embalaje original. Lo tendremos en cuenta para futuras adquisiciones.,Streetprorunning,5
Streetprorunning_N58,2023-10-10 15:52:40+00:00,Muy bien todo,Sin contenido,Streetprorunning,5
Streetprorunning_N57,2023-10-10 15:10:15+00:00,Estupendo el servicio,"Estupendo el servicio, rápido Las zapatillas 60 euros , qué en otros distribuidores, las próximas las buscaré en el mismo sitio ! Quedo encantado de todo, buen producto buen servicio . Gracias!",Streetprorunning,5
Streetprorunning_N56,2023-10-10 12:34:45+00:00,PAQUETE EN ESTADO PÉSIMO,"El tiempo de entrega fue rapidísimo, las Zapatillas ""Aparentemente"" están en buen estado. Pero la Caja que contenía las Zapatillas, ha llegado en un estado Pésimo, totalmente destrozada, como si la hubiese pisado un Elefante. Me parece una presentación inadecuada de un producto así. No sé si el problema viene por vuestra parte, o bien por la empresa de Transporte (GLS)",Streetprorunning,4
Streetprorunning_N55,2023-10-10 10:54:27+00:00,Experiencia de compra inmejorable,"Experiencia de compra inmejorable. Las zapas tardaron poco en llegar a un punto de entrega de mi localidad con lo que pide recogerlas cuando a mí me vino bien. La relación calidad precio del producto inmejorable. He salido ya un día a trotar con ellas y son unas adidas para trail con buena amortiguación y cómodas de ancho. Son las terceras de este modelo que compro y creo que repetiré. El color morado no es el que más me gusta de este modelo pero bueno, son las que estaban en oferta.",Streetprorunning,5
Streetprorunning_N54,2023-10-10 09:25:12+00:00,Todo correctísimo,"Todo correctísimo. Envío rápido, en plazo y bien comunicado. Producto bien empaquetado y a un precio ultracompetitivo. Es la primera vez que compro en Streetprorunning y estaré atenta a nuevas ofertas.",Streetprorunning,5
Streetprorunning_N53,2023-10-09 23:30:29+00:00,He comprado 3 zapatillas,"He comprado 3 zapatillas, 2 CMP y unas adidas de trail. Excelentes precios (si tienes suerte en la talla en algunos de los modelos) y la preparación y el envío de las mismas ha sido súper rápido. Zapatillas de una calidad excepcional. Gracias!! Volveré a comprar.",Streetprorunning,5
Streetprorunning_N52,2023-10-09 21:30:07+00:00,He devuelto el pedido y aun mo se nada…,He devuelto el pedido y aun mo se nada denla devolución,Streetprorunning,1
Streetprorunning_N51,2023-10-09 19:31:29+00:00,Las Saucony son…,"Las Saucony para asfalto que compré son una pasada. Tengo otras Saucony de trail desde hace 2 años, con 2200 km y aún tirar la mar de bien. Además unas LaSportiva que tienen muy buena pinta. Los pedidos a vuestra web siempre han llegado bien y rápido a muy casa. Un 10 !!",Streetprorunning,5
Streetprorunning_N50,2023-10-09 18:56:16+00:00,Todo genial,"Todo genial: precio,facilidad de compra, seguimiento de envío, entrega rápida.. Las zapatillas son para pronadores y todo un acierto... Muchas gracias 😊",Streetprorunning,5
Streetprorunning_N49,2023-10-09 17:17:06+00:00,Cómodas y buen agarre,"Muy cómodas. Desde el día 1, fui al monte unas 3h, y ninguna molestia. Muy buena agarre, aunque estaba seco, había tierra suelta, piedras...y no deslizaron en ningún momento. Venia de unas Terrex Swift R, y probé con estas. Parecen un poco más blandas, pero también más delicadas, espero que no se estropeen antes. De momento, no tengo ninguna pega.",Streetprorunning,5
Streetprorunning_N48,2023-10-09 16:52:20+00:00,Productos con los mejores precios,"Hace tiempo que compro en esta web. Màgnifico servicio, términos de entrega muy contenidos, excelentes, productos de alta calidad con precios sin competencia. Muy recomendable.",Streetprorunning,5
Streetprorunning_N47,2023-10-09 11:53:14+00:00,ya he comprado varias veces,"ya he comprado varias veces, zapatillas top a precios muy buenos, gran variedad de productos y el envio suele ser bastante rapido, asi que pagina recomendada",Streetprorunning,5
Streetprorunning_N46,2023-10-08 18:31:18+00:00,Muy buenos precios,"Muy buenos precios, servicio y envio rapidísimo. Sin defraudar, como siempre.",Streetprorunning,5
Streetprorunning_N45,2023-10-08 17:15:31+00:00,Garantía 100 × 100,"Buenas Tardes. Siempre compro las zapatillas aquí. Estoy súper contento con ellas. Vale la pena comprarlas a través de esta web. No tengáis ninguna duda, buscar y compartir aquí buenas, baratas y garantizadas. Siempre compro aquí. El envío no se hace esperar y hasta la puerta. Que más se puede pedir de un pedido. Lo tiene todo. Como vengo diciendo, no lo dudéis y comprar vuestras zapatillas y demás en esta página. Atentamente.",Streetprorunning,5
Streetprorunning_N44,2023-10-08 09:52:56+00:00,Compré las zapatillas que uso a muy…,Compré las zapatillas que uso a muy buen precio.,Streetprorunning,5
Streetprorunning_N43,2023-10-08 09:45:54+00:00,"Zapatillas que ya habia tenido ,y este…","Zapatillas que ya habia tenido ,y este modelo me gusta mas que el nuevo , más resistentes y se adaptan mejor a mí. Muy buen servicio y entrega rápida ,como siempre, mil gracias equipo..💪",Streetprorunning,5
Streetprorunning_N42,2023-10-07 18:36:15+00:00,Muy satisfecho con la compra realizada,"Muy satisfecho con la compra realizada. Tanto por el precio del calzado, como por la calidad en el servicio de la entrega y el tiempo en que se realizó. Felicitaciones.",Streetprorunning,5
Streetprorunning_N41,2023-10-07 16:04:04+00:00,Ha sido todo todo muy cómodo y muy…,Ha sido todo todo muy cómodo y muy rápido!,Streetprorunning,5
Streetprorunning_N40,2023-10-07 14:31:10+00:00,La experiencia ha sido muy positiva,"La experiencia ha sido muy positiva, el precio es más conveniente que otros sitios para el mismo modelo, he visto que tienen bastantes ofertas en general y el transporte y entrega fue también rápido. En definitiva para tener siempre en cuenta cómo tienda de deportes.",Streetprorunning,5
Streetprorunning_N39,2023-10-06 18:55:06+00:00,Rápidos y efectivos.,Sin contenido,Streetprorunning,5
Streetprorunning_N38,2023-10-04 18:25:19+00:00,Entrega rápida,"Entrega rápida, buen producto y además a buen precio. Probé mis nuevas zapatillas y de verdad que cumplen con mis expectativas. La talla coincide,el color y el diseño como lo esperaba. Buen trabajo los felicito.",Streetprorunning,5
Streetprorunning_N37,2023-10-04 14:33:48+00:00,Buena tienda,Todo perfecto,Streetprorunning,5
Streetprorunning_N36,2023-10-04 13:39:19+00:00,El pedido llegó muy rápido y en…,El pedido llegó muy rápido y en perfectas condiciones,Streetprorunning,5
Streetprorunning_N35,2023-10-03 22:45:27+00:00,Entrega rápida pero gastos de devolución muy altos,La entrega y el producto fenomenal pero ese tipo de zapatilla viene muy pequeña y eso que pedí un numero más. Al final no merece la pena la devolucion por el coste del producto.,Streetprorunning,4
Streetprorunning_N34,2023-10-03 22:15:39+00:00,Artículos de calidad.,Artículos de calidad.. y envíos muy rápidos..,Streetprorunning,5
Streetprorunning_N33,2023-10-03 13:25:14+00:00,Talla,"Talla. Pedí talla 37 y no puedo meter ni en pie. Parecen talla 35 ,además la calidad super mala, huelen a plastico. Les estoy mandando un email para hacer una devolución y ninguna respuesta. Una estafa",Streetprorunning,1
Streetprorunning_N32,2023-10-02 20:54:08+00:00,Porque compré a un precio inmejorable…,"Porque compré a un precio inmejorable botas de alta montaña de gran calidad, para disfrutar de ellas caminando por todas partes, con un diseño moderno y actual, impermeables y transpirables, con suela vibram de alta calidad y un sistema anti ampollas garantizado. Todo esto con un transporte rápido y eficaz, llegando el paquete a mi casa en solo 48 horas, muy contento con la compra. Repetiré encantado.",Streetprorunning,5
Streetprorunning_N31,2023-10-01 19:32:58+00:00,El mejor precio para unas Nike,"Enseguida encontré el modelo de zapatillas que quería, mi número acertado con la tabla de tallas que ofrece la página. De momento estoy contenta con ellas, súper cómodas. El precio es el más ajustado que encontré en todas las páginas que busqué. Me avisaron en todo momento de cómo iba la evolución de mi pedido y llegó enseguida . Estoy contenta.",Streetprorunning,5
Streetprorunning_N30,2023-10-01 15:15:07+00:00,Rápida entrega todo perfecto,Sin contenido,Streetprorunning,5
Streetprorunning_N29,2023-10-01 11:01:49+00:00,Buena compra.,El envío ha sido rápido. Ya he probado las zapatillas y son muy cómodas y con muy buen agarre. Muy buena compra.,Streetprorunning,4
Streetprorunning_N28,2023-09-30 18:52:20+00:00,Buen precio y rapidez en la entrega,Buen precio y rapidez en la entrega. Seguiré comprando en esta tienda on line,Streetprorunning,5
Streetprorunning_N27,2023-09-30 17:19:41+00:00,Buena atención,Atienden rápido al teléfono y el pedido llegó bien.,Streetprorunning,5
Streetprorunning_N26,2023-09-30 11:55:15+00:00,Los pecios son muy competitivos,"Los pecios son muy competitivos, la pagina tiene muchas opciones y buenas formas de clasificación. entrega rápida. Lo único que no me pareció, fue que el color que se ve en la pagina parece más oscuro que el real.",Streetprorunning,5
Streetprorunning_N25,2023-09-30 10:32:28+00:00,Me mandaron la mitad del pedido y otro…,"Me mandaron la mitad del pedido y otro artículo por error. Contacté con ellos y me dijeron que cuando les envíe el artículo por error, que por cierto era un protector de pala de pádel, que no quiero para nada, me enviarían el artículo que faltaba. No entiendo porque tengo que esperar a enviar yo el artículo enviado por error para que me manden lo que pedí y me cobraron. Ya hace dos semanas y no sé nada de la prenda que me falta.",Streetprorunning,1
Streetprorunning_N24,2023-09-28 13:02:06+00:00,Unas zapatillas para gente amateur que…,"Unas zapatillas para gente amateur que por calidad precio es lo mejor que hay en el mercado, una suela cómoda con una buena amortiguación, las recomendaría para gente que hace menos de 10KM al día.",Streetprorunning,5
Streetprorunning_N23,2023-09-28 06:51:48+00:00,Llevo años comprando en esta web y…,Llevo años comprando en esta web y nunca he tenido problemas. Los precios son muy competitivos y son muy rápidos en envíos tanto como en las devoluciones. Tienen un teléfono.de contacto para resolver dudas y te atienden sin esperas. Muy recomendable!,Streetprorunning,5
Streetprorunning_N22,2023-09-27 18:23:23+00:00,Zapatillas Adidas.,"El pedido llegó rapidísimo ,las zapatillas de buena calidad ,ligeras,cómodas y muy bonitas ,los niños están encantados. Pienso de repetir de comprar en la página por la comodidad rapidez y buen servicio. Lo recomiendo a todo el mundo . Excelente.",Streetprorunning,5
Streetprorunning_N21,2023-09-27 16:59:19+00:00,Mi experiencia fue muy positiva por el…,Mi experiencia fue muy positiva por el buen precio de sus productos y la rapidez con la que llegaron a su destino,Streetprorunning,5
Streetprorunning_N20,2023-09-27 15:04:18+00:00,Bueno y rápido,"Buscaba esa zapatillas y en streetprorunning las encontré. Además, fueron súper rápidos. Llegaron en 2 días.",Streetprorunning,5
Streetprorunning_N19,2023-09-27 12:58:59+00:00,Compra y devolucion,"En mi caso compre unas zapatillas, me quedaban un poco pequeñas porque depende de las marcas uso un numero u otro, y simplemente hice la devolución siguiendo sus instrucciones, y no he tenido ningún problema.",Streetprorunning,4
Streetprorunning_N18,2023-09-27 12:45:23+00:00,Pedido correcto y en tiempo,Sin contenido,Streetprorunning,5
Streetprorunning_N17,2023-09-27 00:42:05+00:00,Buena experiencia de compra,"Página muy fácil de usar para hacer los pedidos, muy buenos precios en todos los productos que tienen a la venta, entrega según te dicen y con un seguimiento del paquete bastante fiable, muchas ofertas y bastantes productos outlet que merecen mucho la pena",Streetprorunning,5
Streetprorunning_N16,2023-09-26 15:39:51+00:00,Entrega perfecta y rápida,Sin contenido,Streetprorunning,4
Streetprorunning_N15,2023-09-26 15:08:05+00:00,Entrega rápida y producto perfecto.,Sin contenido,Streetprorunning,5
Streetprorunning_N14,2023-09-25 14:08:01+00:00,Todo rápido y bien,Sin contenido,Streetprorunning,5
Streetprorunning_N13,2023-09-25 14:01:40+00:00,Buenos precios,Productos a un precio muy competitivo y buenas calidades,Streetprorunning,5
Streetprorunning_N12,2023-09-25 13:59:09+00:00,Entrega muy rapida,"Dos veces pedi zapatos de UA y dos veces los recibí dentro de 2 dias laborales, así que sin falta y rápido. La pagina de internet no siempre funcionaba bien, a pesar de tener rellenados todos los campos no quiso seguir adelante y tuve que volver a hacerlo otra vez. Tampoco me gusto la posibilidad de poder hablar por el teléfono, estuvieron fuera de servicio. Pero lo mas importante es que hice dos pedidos, recibí muchas notificaciones y en ambos casos recibí mis zapatos dentro de dos dias",Streetprorunning,4
Streetprorunning_N11,2023-09-25 13:44:46+00:00,Ha sido página web muy recomendable.,Ha sido una buena elección comprar en esta página web. Hice el pedido un día y a las 24 horas ya tenía las zapatillas en mi casa. Las zapatillas eran exactamente como las habían descrito y siendo la talla exacta que yo había pedido. Una página muy recomendable,Streetprorunning,5
Streetprorunning_N10,2023-09-25 11:17:37+00:00,Muy buena y muy rapido el pedido a…,Muy buena y muy rapido el pedido a llegar,Streetprorunning,5
Streetprorunning_N9,2023-09-24 23:36:06+00:00,Que fácil es comprar en streetprorunning,"La amplia gama de zapatillas de running hace que sea difícil elegir dada la competitividad en precios bajos de las marcas. Finalmente encontré la zapatilla que más se adaptaba a mis entrenamientos. Una vez hecho el pedido, en menos de 48 horas ya tenia mis zapatillas en destino. Además , con la facilidad de elegir entrega en domicilio o en lugar de entrega autorizado, puedes recoger tu pedido cuando puedas aunque no estés en casa. No puedo quejarme, las opciones disponibles, la facilidad de compra, la rapidez en el envío y la gestión del pedido hacen que sea muy útil la compra de zapatillas de ocasión en streetprorunning.",Streetprorunning,5
Streetprorunning_N8,2023-09-24 23:05:12+00:00,Para la mejor marca de zapatillas de trecking,"Estaba buscando desde hacía muchísimos años unas zapatillas que se agarraran bien en terrenos y rocas húmedas y además no notara humedades en el pie, después de probar infinidad de marcas algunas de ellas contrastadas por fin di con las zapatillas adecuadas, he quedado maravillado con su agarre, y además acabando con los pies totalmente secos después de haber andado por diversos humedales rocosos, una gran elección sin ningún tipo de duda.",Streetprorunning,5
Streetprorunning_N7,2023-09-24 16:32:09+00:00,Grata experiencia!,Página web poco pesada y muy intuitiva. Compra fácil y grata experiencia. Envío presto y en perfecto estado. Tienen buenas ofertas y sección outlet para los más ahorradores. En líneas generales confiable y para repetir.,Streetprorunning,5
Streetprorunning_N6,2023-09-24 15:34:06+00:00,Es la primera vez que compraba en esta…,"Es la primera vez que compraba en esta tienda y el envío fue rápido. El punto negativo ha sido cuando he tenido que hacer uso de la garantía. La empresa no ha sido muy clara con los derechos de compra. Aún así, una vez resuelto han sido rápidos con la devolución, a la cual tenía derecho, aunque en ningún momento me lo hayan propuesto.",Streetprorunning,2
Streetprorunning_N5,2023-09-24 14:25:31+00:00,Producto acorde con lo pedido y entrega…,Producto acorde con lo pedido y entrega al día siguiente.,Streetprorunning,5
Streetprorunning_N4,2023-09-24 13:04:30+00:00,Excelente sitio para comprar zapatillas,"Excelente sitio para comprar tus zapatillas online Mucha variedad, muchas tallas cosas que otras web no tienen y buen trato ante cualquier duda que sirga Repetiré seguro lo recomiendo totalmente para todo aquel que busque zapatillas para cualquier situación ya que tienen de todas",Streetprorunning,5
Streetprorunning_N3,2023-09-24 08:09:42+00:00,Muy profesionales,"Lo primero que el precio de la zapatilla fue muy económico, la rapidez de la entrega perfecta y las posibilidades de poder contactar con vosotros por alguna duda hace que sea una tienda para seguir comprando en un futuro",Streetprorunning,5
Streetprorunning_N2,2023-09-23 23:28:50+00:00,"Comodas, baratas y rápido envío.","La verdad es que eran un tipo de zapatillas que ya había tenido en un modelo anterior, pero que básicamente son muy parecidas y que ya no son fáciles de encontrar. Muy contento porque aquí las encontré a muy buen precio y el envío ha sido rápido.",Streetprorunning,5
Streetprorunning_N1,2023-09-23 19:18:04+00:00,Súper recomendable,Encantada con las zapatillas. Precio increible para la calidad de las mismas y rapidez en el envío.Súper recomendable!,Streetprorunning,5
TWOTHIRDS_N200,2025-11-08 13:40:07+00:00,Todo perfecto.,Todo perfecto. Roupa de calidade,TWOTHIRDS,5
TWOTHIRDS_N199,2025-10-29 04:19:41+00:00,Jersey diferentes de buena calidad,"He comprado varias veces en Twothirds, lo que más me gusta son los jerseys. Diferentes y de buena calidad y este no ha sido la excepción",TWOTHIRDS,5
TWOTHIRDS_N198,2025-10-24 18:04:01+00:00,Ropa comodín,"Ropa comodín, atemporal, fondo de armario, la calidad con la que te envuelve es eficaz y muy simpática. Es un acierto cualquier prenda , es ropa que te pone de buen humor,gracias☺️✨",TWOTHIRDS,5
TWOTHIRDS_N197,2025-10-22 10:45:39+00:00,Todo perfecto,"Todo perfecto. Puntualidad en el envío, packaging super cuidado, y la prenda una maravilla como todo lo que les he comprado",TWOTHIRDS,5
TWOTHIRDS_N196,2025-10-21 14:34:09+00:00,Palazzo Hose Blue Night,"The service was perfekter, the material is so gently and the cut very confortable",TWOTHIRDS,5
TWOTHIRDS_N195,2025-10-15 09:17:53+00:00,Calidad excelente,"Calidad excelente, como siempre",TWOTHIRDS,5
TWOTHIRDS_N194,2025-10-11 10:05:13+00:00,Preferiría otro método de entrega,"Soy una compradora habitual de esta tienda online porque me gusta la idea, el proyecto y la ropa. La atención al cliente que he recibido en los años también está muy bien, son amables y eficientes. El único pero es que durante el proceso de compra no se puede elegir una opción de entrega que no sea una dirección particular: en esa fase de la compra sería más práctico poder también seleccionar una opción de un listado de puntos de recogida de la empresa de paquetería que se encarga de entregar los pedidos (dhl). Tener que elegir una alternativa desde la pagina de DHL, una vez que el pedido ya ha sido enviado, es muy engorroso (ya que intervienen tanto DHL Alemania como dhl España y nunca te avisan cuando el paquete ya está en territorio nacional, así que no sabes a quién dirigirte) y eso sin duda afecta la experiencia del comprador.",TWOTHIRDS,3
TWOTHIRDS_N193,2025-09-26 12:33:56+00:00,La conciencia con la que preparan y…,La conciencia con la que preparan y comunican todo hacen que te sientas parte especial de algo grande.,TWOTHIRDS,5
TWOTHIRDS_N192,2025-09-22 16:00:26+00:00,El tallaje lo vi largo para los…,El tallaje lo vi largo para los estándares españoles.,TWOTHIRDS,3
TWOTHIRDS_N191,2025-08-27 09:11:13+00:00,Es una tienda que me gusta mucho,Es una tienda que me gusta mucho. Excelente el envío rápido las prendas se corresponden a la descripción. ¡Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante. Muy contenta y no será la última.,TWOTHIRDS,5
TWOTHIRDS_N190,2025-07-07 15:22:28+00:00,Very Happy and love with Twothirds,Very Happy and love with Twothirds. Thanks,TWOTHIRDS,5
TWOTHIRDS_N189,2025-06-17 02:59:01+00:00,Tamaños perfectos,Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante. los valores desde los que esta hecha la hacen que sea mas especial aún. Thank you ♡,TWOTHIRDS,5
TWOTHIRDS_N188,2025-05-09 10:51:52+00:00,Muy buena calidad en los materiales,Muy buena calidad en los materiales. Los textiles son de primera categoría y los diseños versátiles e inspiradores. Envío rápido y correcto.,TWOTHIRDS,5
TWOTHIRDS_N187,2025-04-28 04:51:51+00:00,Como siempre productos de calidad,"Como siempre productos de calidad, con muy buen diseño fabricados en Europa. Muy contenta siempre que compro una de sus prendas. A respuesta fue excelente: atenta y rápida.",TWOTHIRDS,5
TWOTHIRDS_N186,2025-03-29 20:22:41+00:00,Muy buena experiencia de compra,"Muy buena experiencia de compra, he comprado varias veces, muy buena calidad y concepto de marca. Me llegó una tarjeta tan bonita de una quilla de una tabla que la he puesto en un marco. Las tallas son algo pequeñas, me gustaría que fueran más amplias porque me gusta mucho la ropa oversize.",TWOTHIRDS,5
TWOTHIRDS_N185,2025-03-25 13:02:36+00:00,Buena empresa alemana,"Buena calidad y servicio rápido, le doy 4 estrellas porque te venden que son catalanes y la web está en inglés, alemán y francés. Se aprovecha para el marketing cuando la empresa está en Alemania.",TWOTHIRDS,4
TWOTHIRDS_N184,2025-03-17 17:03:24+00:00,Bonito proyecto pero necesito valorar la calidad antes de comprar,"Tenía muchas ganas de probar esta marca y finalmente hice un pedido de varias cosas. La estructura de la prenda está muy bien hecha. En calidad de telas, hay prendas que me parecieron de muy buena calidad, otras no tanto. La guía de tallas se ajusta a los datos que aportan, pero yo me muevo entre dos tallas y tenía muchas dudas. Me gusta su proyecto pero la relación calidad-precio me parece un poco elevada teniendo en cuenta que no me lo puedo probar y también has de pagar por enviar devoluciones. Vivo en Barcelona, donde está la marca y me encantaría tener un showroom donde poder ver, tocar y probar las prendas (aunque la compra fuera finalmente online). Ello me daría la seguridad de comprar prendas de más valor, a precio más alto, sin miedo a perder dinero en la devolución.",TWOTHIRDS,4
TWOTHIRDS_N183,2025-02-11 16:03:45+00:00,Pedido recibido. Calidad y servicio. -- El pedido aún no ha llegado.,"Tras las gestiones indicadas en la respuesta de TwoThirds, el pedido finalmente ha llegado. El producto tal y como se esperaba con una calidad excelente y sin plástico alguno en el envoltorio, lo cual es de agradecer. Muchas gracias por todo. --------------------------- El pedido aún no ha llegado. Había un error en el código postal. El resto de la dirección estaba correcto y aún así el pedido sigue sin llegar.",TWOTHIRDS,4
TWOTHIRDS_N182,2025-02-10 16:18:52+00:00,El servicio es bueno,"El servicio es bueno, la ropa bonita y de calidad. Soy clienta desde hace años. Alguna vez he tenido que devolver algún artículo porque no me quedaba bién y ha funcionado todo sin ningún problema. Lo recomiendo 👍",TWOTHIRDS,5
TWOTHIRDS_N181,2025-01-08 12:00:56+00:00,Mala experiencia,"Mala experiencia, se me descosió un sueter 10 días después de recibirlo. He llamado durante semanas al número de contacto y salta el contestador directamente. No existe ninguna otra manera de ponerte en contacto con ellos.",TWOTHIRDS,1
TWOTHIRDS_N180,2025-01-01 22:05:31+00:00,¡Tamaños perfectos,¡Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante. La entrega ha llegado antes del día previsto.,TWOTHIRDS,5
TWOTHIRDS_N179,2024-12-20 15:11:42+00:00,"Productos bien, pero envíos FATAL","La calidad y filosofía de la marca están bien, pero no compensa el hecho de que utilizan DHL para los envíos, que son unos auténticos estafadores, y nunca sabes si recibirás el paquete, ni cuando. Al parecer pese a que tengas un código para darle al mensajero, pueden dejar tu paquete en cualquier felpudo de un bloque de 10 pisos con 5 manos en frente del ascensor.... Que es como dejarlo en la calle, y lo mejor, firman que lo has recogido sin por supuesto ningún permiso por tu parte. Osea mienten. Lo siento por la empresa, ya había comprado antes y me gustaban las cosas, pero si la única manera es el envío con DHL, yo me mantendría alejado. De momento, no tengo ni dinero ni regalos de Navidad.",TWOTHIRDS,3
TWOTHIRDS_N178,2024-11-22 09:46:07+00:00,¡Todo es genial y excelente,¡Todo es genial y excelente! 🥰 ¡Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante.,TWOTHIRDS,5
TWOTHIRDS_N177,2024-09-29 09:08:32+00:00,Excelente el envío rápido las prendas…,Excelente el envío rápido las prendas se corresponden a la descripción,TWOTHIRDS,5
TWOTHIRDS_N176,2024-08-10 20:15:44+00:00,todo correcto,Sin contenido,TWOTHIRDS,5
TWOTHIRDS_N175,2024-08-09 16:02:05+00:00,Calidad estupenda. Fechas de envío no respetadas ni informadas.,"La calidad de la ropa y el concepto detrás es estupendo. Sin embargo, ha habido un retraso de dos meses en la fecha prevista de envío y nadie me informó hasta que no escribí para saber qué estaba pasando.",TWOTHIRDS,3
